No.,상품명,수량,실매출,weather,temp_avg,temp_max,temp_min
2025-02-05,잠봉 베이글 샌드위치,11,88000,Cloudy,-5.5,-3.8,-10.1
2025-02-05,플레인햄치즈 샌드위치,9,68400,Cloudy,-5.5,-3.8,-10.1
2025-02-05,감자치즈베이글,13,46800,Cloudy,-5.5,-3.8,-10.1
2025-02-05,소금베이글,12,42000,Cloudy,-5.5,-3.8,-10.1
2025-02-05,카페라떼 HOT,9,40500,Cloudy,-5.5,-3.8,-10.1
2025-02-05,플레인베이글,12,36000,Cloudy,-5.5,-3.8,-10.1
2025-02-05,아메리카노 HOT,9,36000,Cloudy,-5.5,-3.8,-10.1
2025-02-05,무화과베이글,10,36000,Cloudy,-5.5,-3.8,-10.1
2025-02-05,초코베이글,10,36000,Cloudy,-5.5,-3.8,-10.1
2025-02-05,블루베리 베이글,10,36000,Cloudy,-5.5,-3.8,-10.1
2025-02-05,호두크랜베리베이글,10,35000,Cloudy,-5.5,-3.8,-10.1
2025-02-05,올리브베이글,10,34000,Cloudy,-5.5,-3.8,-10.1
2025-02-05,카야버터프레첼베이글,6,33600,Cloudy,-5.5,-3.8,-10.1
2025-02-05,썬드라이바질토마토,9,32400,Cloudy,-5.5,-3.8,-10.1
2025-02-05,모찌모찌 식빵,5,27500,Cloudy,-5.5,-3.8,-10.1
2025-02-05,통밀잡곡식빵,5,27500,Cloudy,-5.5,-3.8,-10.1
2025-02-05,고메버터 스콘,6,21600,Cloudy,-5.5,-3.8,-10.1
2025-02-05,쪽파베이글 샌드위치,3,19500,Cloudy,-5.5,-3.8,-10.1
2025-02-05,뺑오쇼콜라,4,16800,Cloudy,-5.5,-3.8,-10.1
2025-02-05,바닐라까눌레,6,16200,Cloudy,-5.5,-3.8,-10.1
2025-02-05,아메리카노 ICE,4,16000,Cloudy,-5.5,-3.8,-10.1
2025-02-05,피칸카라멜휘낭시에,5,15000,Cloudy,-5.5,-3.8,-10.1
2025-02-05,크로와상,4,14000,Cloudy,-5.5,-3.8,-10.1
2025-02-05,플레인휘낭시에,5,13500,Cloudy,-5.5,-3.8,-10.1
2025-02-05,씨나핀,3,10500,Cloudy,-5.5,-3.8,-10.1
2025-02-05,블루베리 크림치즈,5,9000,Cloudy,-5.5,-3.8,-10.1
2025-02-05,바질토마토 크림치즈,5,9000,Cloudy,-5.5,-3.8,-10.1
2025-02-05,블랙어니언 베이글,2,7200,Cloudy,-5.5,-3.8,-10.1
2025-02-05,크림치즈,4,6000,Cloudy,-5.5,-3.8,-10.1
2025-02-05,바닐라빈라떼 HOT,1,5300,Cloudy,-5.5,-3.8,-10.1
2025-02-05,카페라떼 ICE,1,4500,Cloudy,-5.5,-3.8,-10.1
2025-02-05,마르티넬리 애플주스,1,4000,Cloudy,-5.5,-3.8,-10.1
2025-02-05,얼그레이스콘,1,3800,Cloudy,-5.5,-3.8,-10.1
2025-02-05,솔티드초코휘낭시에,1,3000,Cloudy,-5.5,-3.8,-10.1
2025-02-05,더블초코스콘,0,0,Cloudy,-5.5,-3.8,-10.1
2025-02-05,바닐라빈라떼 ICE,0,0,Cloudy,-5.5,-3.8,-10.1
2025-02-05,감자 치즈,0,0,Cloudy,-5.5,-3.8,-10.1
2025-02-03,잠봉 베이글 샌드위치,16,128000,Sunny,-1.3,-0.4,-3
2025-02-03,당근라페베이컨 샌드위치,12,91200,Sunny,-1.3,-0.4,-3
2025-02-03,플레인햄치즈 샌드위치,10,76000,Sunny,-1.3,-0.4,-3
2025-02-03,아메리카노 HOT,13,52000,Sunny,-1.3,-0.4,-3
2025-02-03,모찌모찌 식빵,9,49500,Sunny,-1.3,-0.4,-3
2025-02-03,카페라떼 HOT,11,49500,Sunny,-1.3,-0.4,-3
2025-02-03,소금베이글,12,42000,Sunny,-1.3,-0.4,-3
2025-02-03,초코베이글,11,39600,Sunny,-1.3,-0.4,-3
2025-02-03,감자치즈베이글,11,39600,Sunny,-1.3,-0.4,-3
2025-02-03,카야버터프레첼베이글,7,39200,Sunny,-1.3,-0.4,-3
2025-02-03,쪽파베이글 샌드위치,6,39000,Sunny,-1.3,-0.4,-3
2025-02-03,통밀잡곡식빵,7,38500,Sunny,-1.3,-0.4,-3
2025-02-03,썬드라이바질토마토,10,36000,Sunny,-1.3,-0.4,-3
2025-02-03,무화과베이글,10,36000,Sunny,-1.3,-0.4,-3
2025-02-03,플레인베이글,12,36000,Sunny,-1.3,-0.4,-3
2025-02-03,카페라떼 ICE,8,36000,Sunny,-1.3,-0.4,-3
2025-02-03,블루베리 베이글,10,36000,Sunny,-1.3,-0.4,-3
2025-02-03,올리브베이글,10,34000,Sunny,-1.3,-0.4,-3
2025-02-03,호두크랜베리베이글,9,31500,Sunny,-1.3,-0.4,-3
2025-02-03,아메리카노 ICE,6,24000,Sunny,-1.3,-0.4,-3
2025-02-03,고메버터 스콘,6,21600,Sunny,-1.3,-0.4,-3
2025-02-03,씨나핀,5,17500,Sunny,-1.3,-0.4,-3
2025-02-03,크로와상,5,17500,Sunny,-1.3,-0.4,-3
2025-02-03,바닐라까눌레,6,16200,Sunny,-1.3,-0.4,-3
2025-02-03,바닐라빈라떼 HOT,3,15900,Sunny,-1.3,-0.4,-3
2025-02-03,착즙 오렌지,3,15000,Sunny,-1.3,-0.4,-3
2025-02-03,뺑오쇼콜라,3,12600,Sunny,-1.3,-0.4,-3
2025-02-03,착즙 애플,2,10000,Sunny,-1.3,-0.4,-3
2025-02-03,피칸카라멜휘낭시에,3,9000,Sunny,-1.3,-0.4,-3
2025-02-03,바질토마토 크림치즈,5,9000,Sunny,-1.3,-0.4,-3
2025-02-03,더블초코스콘,2,7600,Sunny,-1.3,-0.4,-3
2025-02-03,블랙어니언 베이글,2,7200,Sunny,-1.3,-0.4,-3
2025-02-03,솔티드초코휘낭시에,2,6000,Sunny,-1.3,-0.4,-3
2025-02-03,플레인휘낭시에,2,5400,Sunny,-1.3,-0.4,-3
2025-02-03,애플키위믹스,1,5000,Sunny,-1.3,-0.4,-3
2025-02-03,크림치즈,3,4500,Sunny,-1.3,-0.4,-3
2025-02-03,얼그레이스콘,1,3800,Sunny,-1.3,-0.4,-3
2025-02-03,블루베리 크림치즈,1,1800,Sunny,-1.3,-0.4,-3
2025-02-02,잠봉 베이글 샌드위치,13,104000,Sunny,3.4,6.8,-1.2
2025-02-02,당근라페베이컨 샌드위치,12,91200,Sunny,3.4,6.8,-1.2
2025-02-02,플레인햄치즈 샌드위치,8,60800,Sunny,3.4,6.8,-1.2
2025-02-02,모찌모찌 식빵,10,55000,Sunny,3.4,6.8,-1.2
2025-02-02,소금베이글,15,52500,Sunny,3.4,6.8,-1.2
2025-02-02,카야버터프레첼베이글,7,39200,Sunny,3.4,6.8,-1.2
2025-02-02,감자치즈베이글,10,36000,Sunny,3.4,6.8,-1.2
2025-02-02,통밀잡곡식빵,6,33000,Sunny,3.4,6.8,-1.2
2025-02-02,초코베이글,9,32400,Sunny,3.4,6.8,-1.2
2025-02-02,아메리카노 HOT,8,32000,Sunny,3.4,6.8,-1.2
2025-02-02,아메리카노 ICE,8,32000,Sunny,3.4,6.8,-1.2
2025-02-02,블루베리 베이글,8,28800,Sunny,3.4,6.8,-1.2
2025-02-02,쪽파베이글 샌드위치,4,26000,Sunny,3.4,6.8,-1.2
2025-02-02,플레인베이글,8,24000,Sunny,3.4,6.8,-1.2
2025-02-02,무화과베이글,6,21600,Sunny,3.4,6.8,-1.2
2025-02-02,호두크랜베리베이글,6,21000,Sunny,3.4,6.8,-1.2
2025-02-02,올리브베이글,6,20400,Sunny,3.4,6.8,-1.2
2025-02-02,크로와상,5,17500,Sunny,3.4,6.8,-1.2
2025-02-02,뺑오쇼콜라,4,16800,Sunny,3.4,6.8,-1.2
2025-02-02,더블초코스콘,4,15200,Sunny,3.4,6.8,-1.2
2025-02-02,블랙어니언 베이글,3,10800,Sunny,3.4,6.8,-1.2
2025-02-02,플레인휘낭시에,4,10800,Sunny,3.4,6.8,-1.2
2025-02-02,바닐라빈라떼 ICE,2,10600,Sunny,3.4,6.8,-1.2
2025-02-02,카페라떼 ICE,2,9000,Sunny,3.4,6.8,-1.2
2025-02-02,블루베리 크림치즈,5,9000,Sunny,3.4,6.8,-1.2
2025-02-02,바닐라까눌레,3,8100,Sunny,3.4,6.8,-1.2
2025-02-02,크림치즈,5,7500,Sunny,3.4,6.8,-1.2
2025-02-02,씨나핀,2,7000,Sunny,3.4,6.8,-1.2
2025-02-02,피칸카라멜휘낭시에,2,6000,Sunny,3.4,6.8,-1.2
2025-02-02,바질토마토 크림치즈,3,5400,Sunny,3.4,6.8,-1.2
2025-02-02,애플키위믹스,1,5000,Sunny,3.4,6.8,-1.2
2025-02-02,착즙 애플,1,5000,Sunny,3.4,6.8,-1.2
2025-02-02,카페라떼 HOT,1,4500,Sunny,3.4,6.8,-1.2
2025-02-02,얼그레이스콘,1,3800,Sunny,3.4,6.8,-1.2
2025-02-02,썬드라이바질토마토,1,3600,Sunny,3.4,6.8,-1.2
2025-02-02,솔티드초코휘낭시에,1,3000,Sunny,3.4,6.8,-1.2
2025-02-02,고메버터 스콘,0,0,Sunny,3.4,6.8,-1.2
2025-02-02,샷 추가,0,0,Sunny,3.4,6.8,-1.2
2025-02-01,쉬림프과카몰리샌드위치,14,119000,Rain,4,5.9,1.4
2025-02-01,치아바타 샌드위치,14,105000,Rain,4,5.9,1.4
2025-02-01,바게트 잠봉,10,90000,Rain,4,5.9,1.4
2025-02-01,바질 잠봉(루꼴라),10,87000,Rain,4,5.9,1.4
2025-02-01,당근라페포카치아,10,80000,Rain,4,5.9,1.4
2025-02-01,아메리카노 HOT,18,72000,Rain,4,5.9,1.4
2025-02-01,아메리카노 ICE,16,64000,Rain,4,5.9,1.4
2025-02-01,BLT.샌드위치,8,62400,Rain,4,5.9,1.4
2025-02-01,감자 치즈,10,60000,Rain,4,5.9,1.4
2025-02-01,미니페스츄리식빵,10,55000,Rain,4,5.9,1.4
2025-02-01,닭가슴살 포카치아,7,54600,Rain,4,5.9,1.4
2025-02-01,버섯크림치즈포카치아,6,48000,Rain,4,5.9,1.4
2025-02-01,스위트 잠봉,6,48000,Rain,4,5.9,1.4
2025-02-01,카프레제 샌드위치,6,46800,Rain,4,5.9,1.4
2025-02-01,소금빵,13,36400,Rain,4,5.9,1.4
2025-02-01,고메버터 스콘,10,36000,Rain,4,5.9,1.4
2025-02-01,무화과 크림치즈 사워도우,6,33600,Rain,4,5.9,1.4
2025-02-01,체다치즈 고구마 사워도우,6,33600,Rain,4,5.9,1.4
2025-02-01,몽블랑,6,30000,Rain,4,5.9,1.4
2025-02-01,올리브 치즈 치아바타,6,27000,Rain,4,5.9,1.4
2025-02-01,카페라떼 ICE,6,27000,Rain,4,5.9,1.4
2025-02-01,단호박 크림치즈,4,26000,Rain,4,5.9,1.4
2025-02-01,피칸카라멜휘낭시에,8,24000,Rain,4,5.9,1.4
2025-02-01,카페라떼 HOT,5,22500,Rain,4,5.9,1.4
2025-02-01,치아바타,5,20000,Rain,4,5.9,1.4
2025-02-01,바닐라까눌레,7,18900,Rain,4,5.9,1.4
2025-02-01,바질 토마토,3,18000,Rain,4,5.9,1.4
2025-02-01,팥밤 사워도우,3,17400,Rain,4,5.9,1.4
2025-02-01,대파 사워도우,3,17100,Rain,4,5.9,1.4
2025-02-01,딸기 치아바타,3,16500,Rain,4,5.9,1.4
2025-02-01,플레인휘낭시에,6,16200,Rain,4,5.9,1.4
2025-02-01,호두 크랜베리 사워도우,3,15900,Rain,4,5.9,1.4
2025-02-01,더블초코스콘,4,15200,Rain,4,5.9,1.4
2025-02-01,앙버터,3,14400,Rain,4,5.9,1.4
2025-02-01,씨나핀,4,14000,Rain,4,5.9,1.4
2025-02-01,솔티드초코휘낭시에,4,12000,Rain,4,5.9,1.4
2025-02-01,바게트,3,12000,Rain,4,5.9,1.4
2025-02-01,바닐라빈라떼 HOT,2,10600,Rain,4,5.9,1.4
2025-02-01,크로와상,3,10500,Rain,4,5.9,1.4
2025-02-01,뺑오쇼콜라,2,8400,Rain,4,5.9,1.4
2025-02-01,마르티넬리 애플주스,2,8000,Rain,4,5.9,1.4
2025-02-01,얼그레이스콘,2,7600,Rain,4,5.9,1.4
2025-02-01,애플키위믹스,1,5000,Rain,4,5.9,1.4
2025-02-01,사워도우,1,4500,Rain,4,5.9,1.4
2025-01-31,무화과베이글,35,126000,Cloudy,6.2,8.6,1.7
2025-01-31,감자치즈베이글,35,126000,Cloudy,6.2,8.6,1.7
2025-01-31,호두크랜베리베이글,35,122500,Cloudy,6.2,8.6,1.7
2025-01-31,치아바타 샌드위치,14,105000,Cloudy,6.2,8.6,1.7
2025-01-31,당근라페포카치아,13,104000,Cloudy,6.2,8.6,1.7
2025-01-31,아메리카노 HOT,23,92000,Cloudy,6.2,8.6,1.7
2025-01-31,쉬림프과카몰리샌드위치,9,76500,Cloudy,6.2,8.6,1.7
2025-01-31,버섯크림치즈포카치아,9,72000,Cloudy,6.2,8.6,1.7
2025-01-31,감자 치즈,9,54000,Cloudy,6.2,8.6,1.7
2025-01-31,바질 잠봉(루꼴라),6,52200,Cloudy,6.2,8.6,1.7
2025-01-31,소금빵,17,47600,Cloudy,6.2,8.6,1.7
2025-01-31,BLT.샌드위치,6,46800,Cloudy,6.2,8.6,1.7
2025-01-31,카프레제 샌드위치,6,46800,Cloudy,6.2,8.6,1.7
2025-01-31,바게트 잠봉,5,45000,Cloudy,6.2,8.6,1.7
2025-01-31,스위트 잠봉,5,40000,Cloudy,6.2,8.6,1.7
2025-01-31,팥밤 사워도우,6,34800,Cloudy,6.2,8.6,1.7
2025-01-31,무화과 크림치즈 사워도우,6,33600,Cloudy,6.2,8.6,1.7
2025-01-31,체다치즈 고구마 사워도우,6,33600,Cloudy,6.2,8.6,1.7
2025-01-31,단호박 크림치즈,5,32500,Cloudy,6.2,8.6,1.7
2025-01-31,닭가슴살 포카치아,4,31200,Cloudy,6.2,8.6,1.7
2025-01-31,미니페스츄리식빵,5,27500,Cloudy,6.2,8.6,1.7
2025-01-31,올리브 치즈 치아바타,6,27000,Cloudy,6.2,8.6,1.7
2025-01-31,뺑오쇼콜라,6,25200,Cloudy,6.2,8.6,1.7
2025-01-31,바질 토마토,4,24000,Cloudy,6.2,8.6,1.7
2025-01-31,바게트,6,24000,Cloudy,6.2,8.6,1.7
2025-01-31,아메리카노 ICE,6,24000,Cloudy,6.2,8.6,1.7
2025-01-31,더블초코스콘,6,22800,Cloudy,6.2,8.6,1.7
2025-01-31,카페라떼 ICE,5,22500,Cloudy,6.2,8.6,1.7
2025-01-31,딸기 치아바타,4,22000,Cloudy,6.2,8.6,1.7
2025-01-31,크로와상,6,21000,Cloudy,6.2,8.6,1.7
2025-01-31,몽블랑,4,20000,Cloudy,6.2,8.6,1.7
2025-01-31,바닐라까눌레,7,18900,Cloudy,6.2,8.6,1.7
2025-01-31,고메버터 스콘,5,18000,Cloudy,6.2,8.6,1.7
2025-01-31,대파 사워도우,3,17100,Cloudy,6.2,8.6,1.7
2025-01-31,치아바타,4,16000,Cloudy,6.2,8.6,1.7
2025-01-31,호두 크랜베리 사워도우,3,15900,Cloudy,6.2,8.6,1.7
2025-01-31,바닐라빈라떼 ICE,3,15900,Cloudy,6.2,8.6,1.7
2025-01-31,얼그레이스콘,4,15200,Cloudy,6.2,8.6,1.7
2025-01-31,피칸카라멜휘낭시에,5,15000,Cloudy,6.2,8.6,1.7
2025-01-31,씨나핀,4,14000,Cloudy,6.2,8.6,1.7
2025-01-31,바닐라빈라떼 HOT,2,10600,Cloudy,6.2,8.6,1.7
2025-01-31,플레인베이글,3,9000,Cloudy,6.2,8.6,1.7
2025-01-31,사워도우,2,9000,Cloudy,6.2,8.6,1.7
2025-01-31,카페라떼 HOT,2,9000,Cloudy,6.2,8.6,1.7
2025-01-31,솔티드초코휘낭시에,3,9000,Cloudy,6.2,8.6,1.7
2025-01-31,플레인휘낭시에,2,5400,Cloudy,6.2,8.6,1.7
2025-01-31,착즙 오렌지,1,5000,Cloudy,6.2,8.6,1.7
2025-01-31,앙버터,1,4800,Cloudy,6.2,8.6,1.7
2025-01-31,마르티넬리 애플주스,1,4000,Cloudy,6.2,8.6,1.7
2025-01-27,잠봉 베이글 샌드위치,12,96000,Snow,1.1,1.9,0.6
2025-01-27,플레인햄치즈 샌드위치,12,91200,Snow,1.1,1.9,0.6
2025-01-27,당근라페베이컨 샌드위치,12,91200,Snow,1.1,1.9,0.6
2025-01-27,카야버터프레첼베이글,10,56000,Snow,1.1,1.9,0.6
2025-01-27,모찌모찌 식빵,9,49500,Snow,1.1,1.9,0.6
2025-01-27,아메리카노 HOT,10,40000,Snow,1.1,1.9,0.6
2025-01-27,감자치즈베이글,10,36000,Snow,1.1,1.9,0.6
2025-01-27,플레인베이글,12,36000,Snow,1.1,1.9,0.6
2025-01-27,통밀잡곡식빵,6,33000,Snow,1.1,1.9,0.6
2025-01-27,썬드라이바질토마토,8,28800,Snow,1.1,1.9,0.6
2025-01-27,무화과베이글,8,28800,Snow,1.1,1.9,0.6
2025-01-27,초코베이글,8,28800,Snow,1.1,1.9,0.6
2025-01-27,블루베리 베이글,8,28800,Snow,1.1,1.9,0.6
2025-01-27,호두크랜베리베이글,8,28000,Snow,1.1,1.9,0.6
2025-01-27,올리브베이글,8,27200,Snow,1.1,1.9,0.6
2025-01-27,뺑오쇼콜라,6,25200,Snow,1.1,1.9,0.6
2025-01-27,블랙어니언 베이글,6,21600,Snow,1.1,1.9,0.6
2025-01-27,아메리카노 ICE,5,20000,Snow,1.1,1.9,0.6
2025-01-27,바닐라까눌레,7,18900,Snow,1.1,1.9,0.6
2025-01-27,소금베이글,5,17500,Snow,1.1,1.9,0.6
2025-01-27,크로와상,5,17500,Snow,1.1,1.9,0.6
2025-01-27,얼그레이스콘,4,15200,Snow,1.1,1.9,0.6
2025-01-27,더블초코스콘,4,15200,Snow,1.1,1.9,0.6
2025-01-27,솔티드초코휘낭시에,5,15000,Snow,1.1,1.9,0.6
2025-01-27,피칸카라멜휘낭시에,5,15000,Snow,1.1,1.9,0.6
2025-01-27,플레인휘낭시에,4,10800,Snow,1.1,1.9,0.6
2025-01-27,카페라떼 ICE,2,9000,Snow,1.1,1.9,0.6
2025-01-27,바질토마토 크림치즈,3,5400,Snow,1.1,1.9,0.6
2025-01-27,바닐라빈라떼 ICE,1,5300,Snow,1.1,1.9,0.6
2025-01-27,착즙 오렌지,1,5000,Snow,1.1,1.9,0.6
2025-01-27,카페라떼 HOT,1,4500,Snow,1.1,1.9,0.6
2025-01-27,크림치즈,3,4500,Snow,1.1,1.9,0.6
2025-01-27,블루베리 크림치즈,1,1800,Snow,1.1,1.9,0.6
2025-01-26,잠봉 베이글 샌드위치,14,112000,Cloudy,5.7,7.2,2.1
2025-01-26,당근라페베이컨 샌드위치,12,91200,Cloudy,5.7,7.2,2.1
2025-01-26,플레인햄치즈 샌드위치,12,91200,Cloudy,5.7,7.2,2.1
2025-01-26,아메리카노 HOT,17,68000,Cloudy,5.7,7.2,2.1
2025-01-26,모찌모찌 식빵,11,60500,Cloudy,5.7,7.2,2.1
2025-01-26,아메리카노 ICE,14,56000,Cloudy,5.7,7.2,2.1
2025-01-26,카야버터프레첼베이글,8,44800,Cloudy,5.7,7.2,2.1
2025-01-26,통밀잡곡식빵,8,44000,Cloudy,5.7,7.2,2.1
2025-01-26,감자치즈베이글,12,43200,Cloudy,5.7,7.2,2.1
2025-01-26,소금베이글,12,42000,Cloudy,5.7,7.2,2.1
2025-01-26,쪽파베이글 샌드위치,6,39000,Cloudy,5.7,7.2,2.1
2025-01-26,초코베이글,10,36000,Cloudy,5.7,7.2,2.1
2025-01-26,블루베리 베이글,10,36000,Cloudy,5.7,7.2,2.1
2025-01-26,무화과베이글,10,36000,Cloudy,5.7,7.2,2.1
2025-01-26,플레인베이글,12,36000,Cloudy,5.7,7.2,2.1
2025-01-26,호두크랜베리베이글,10,35000,Cloudy,5.7,7.2,2.1
2025-01-26,올리브베이글,10,34000,Cloudy,5.7,7.2,2.1
2025-01-26,고메버터 스콘,8,28800,Cloudy,5.7,7.2,2.1
2025-01-26,썬드라이바질토마토,8,28800,Cloudy,5.7,7.2,2.1
2025-01-26,바닐라까눌레,8,21600,Cloudy,5.7,7.2,2.1
2025-01-26,블랙어니언 베이글,6,21600,Cloudy,5.7,7.2,2.1
2025-01-26,크로와상,6,21000,Cloudy,5.7,7.2,2.1
2025-01-26,카페라떼 ICE,4,18000,Cloudy,5.7,7.2,2.1
2025-01-26,피칸카라멜휘낭시에,6,18000,Cloudy,5.7,7.2,2.1
2025-01-26,솔티드초코휘낭시에,6,18000,Cloudy,5.7,7.2,2.1
2025-01-26,뺑오쇼콜라,4,16800,Cloudy,5.7,7.2,2.1
2025-01-26,바닐라빈라떼 ICE,3,15900,Cloudy,5.7,7.2,2.1
2025-01-26,얼그레이스콘,4,15200,Cloudy,5.7,7.2,2.1
2025-01-26,더블초코스콘,4,15200,Cloudy,5.7,7.2,2.1
2025-01-26,카페라떼 HOT,3,13500,Cloudy,5.7,7.2,2.1
2025-01-26,아몬드 크로와상,3,12600,Cloudy,5.7,7.2,2.1
2025-01-26,플레인휘낭시에,4,10800,Cloudy,5.7,7.2,2.1
2025-01-26,크림치즈,7,10500,Cloudy,5.7,7.2,2.1
2025-01-26,바질토마토 크림치즈,5,9000,Cloudy,5.7,7.2,2.1
2025-01-26,블루베리 크림치즈,4,7200,Cloudy,5.7,7.2,2.1
2025-01-26,바닐라빈라떼 HOT,1,5300,Cloudy,5.7,7.2,2.1
2025-01-26,애플키위믹스,1,5000,Cloudy,5.7,7.2,2.1
2025-01-26,마르티넬리 애플주스,1,4000,Cloudy,5.7,7.2,2.1
2025-01-25,쉬림프과카몰리샌드위치,14,119000,Sunny,7,9.1,2.4
2025-01-25,바게트 잠봉,12,108000,Sunny,7,9.1,2.4
2025-01-25,바질 잠봉(루꼴라),12,104400,Sunny,7,9.1,2.4
2025-01-25,치아바타 샌드위치,13,97500,Sunny,7,9.1,2.4
2025-01-25,당근라페포카치아,10,80000,Sunny,7,9.1,2.4
2025-01-25,BLT.샌드위치,9,70200,Sunny,7,9.1,2.4
2025-01-25,닭가슴살 포카치아,9,70200,Sunny,7,9.1,2.4
2025-01-25,감자 치즈,11,66000,Sunny,7,9.1,2.4
2025-01-25,아메리카노 ICE,14,56000,Sunny,7,9.1,2.4
2025-01-25,버섯크림치즈포카치아,6,48000,Sunny,7,9.1,2.4
2025-01-25,소금빵,17,47600,Sunny,7,9.1,2.4
2025-01-25,카프레제 샌드위치,6,46800,Sunny,7,9.1,2.4
2025-01-25,바닐라빈라떼 HOT,7,37100,Sunny,7,9.1,2.4
2025-01-25,카페라떼 HOT,8,36000,Sunny,7,9.1,2.4
2025-01-25,팥밤 사워도우,6,34800,Sunny,7,9.1,2.4
2025-01-25,무화과 크림치즈 사워도우,6,33600,Sunny,7,9.1,2.4
2025-01-25,체다치즈 고구마 사워도우,6,33600,Sunny,7,9.1,2.4
2025-01-25,스위트 잠봉,4,32000,Sunny,7,9.1,2.4
2025-01-25,아메리카노 HOT,8,32000,Sunny,7,9.1,2.4
2025-01-25,버섯리코타 포카치아,4,32000,Sunny,7,9.1,2.4
2025-01-25,카페라떼 ICE,7,31500,Sunny,7,9.1,2.4
2025-01-25,몽블랑,6,30000,Sunny,7,9.1,2.4
2025-01-25,뺑오쇼콜라,7,29400,Sunny,7,9.1,2.4
2025-01-25,딸기 치아바타,5,27500,Sunny,7,9.1,2.4
2025-01-25,올리브 치즈 치아바타,6,27000,Sunny,7,9.1,2.4
2025-01-25,바닐라까눌레,10,27000,Sunny,7,9.1,2.4
2025-01-25,단호박 크림치즈,4,26000,Sunny,7,9.1,2.4
2025-01-25,미니페스츄리식빵,4,22000,Sunny,7,9.1,2.4
2025-01-25,고메버터 스콘,6,21600,Sunny,7,9.1,2.4
2025-01-25,크로와상,6,21000,Sunny,7,9.1,2.4
2025-01-25,치아바타,5,20000,Sunny,7,9.1,2.4
2025-01-25,바질 토마토,3,18000,Sunny,7,9.1,2.4
2025-01-25,대파 사워도우,3,17100,Sunny,7,9.1,2.4
2025-01-25,호두 크랜베리 사워도우,3,15900,Sunny,7,9.1,2.4
2025-01-25,솔티드초코휘낭시에,5,15000,Sunny,7,9.1,2.4
2025-01-25,앙버터,3,14400,Sunny,7,9.1,2.4
2025-01-25,플레인휘낭시에,5,13500,Sunny,7,9.1,2.4
2025-01-25,얼그레이스콘,3,11400,Sunny,7,9.1,2.4
2025-01-25,더블초코스콘,3,11400,Sunny,7,9.1,2.4
2025-01-25,사워도우,2,9000,Sunny,7,9.1,2.4
2025-01-25,바게트,2,8000,Sunny,7,9.1,2.4
2025-01-25,피칸카라멜휘낭시에,2,6000,Sunny,7,9.1,2.4
2025-01-25,바닐라빈라떼 ICE,1,5300,Sunny,7,9.1,2.4
2025-01-25,애플키위믹스,1,5000,Sunny,7,9.1,2.4
2025-01-24,치아바타 샌드위치,8,60000,Sunny,5.3,8.6,0
2025-01-24,바게트 잠봉,6,54000,Sunny,5.3,8.6,0
2025-01-24,바질 잠봉(루꼴라),6,52200,Sunny,5.3,8.6,0
2025-01-24,쉬림프과카몰리샌드위치,6,51000,Sunny,5.3,8.6,0
2025-01-24,감자 치즈,8,48000,Sunny,5.3,8.6,0
2025-01-24,소금빵,15,42000,Sunny,5.3,8.6,0
2025-01-24,체다치즈 고구마 사워도우,6,33600,Sunny,5.3,8.6,0
2025-01-24,단호박 크림치즈,5,32500,Sunny,5.3,8.6,0
2025-01-24,스위트 잠봉,4,32000,Sunny,5.3,8.6,0
2025-01-24,아메리카노 HOT,8,32000,Sunny,5.3,8.6,0
2025-01-24,당근라페포카치아,4,32000,Sunny,5.3,8.6,0
2025-01-24,카프레제 샌드위치,4,31200,Sunny,5.3,8.6,0
2025-01-24,BLT.샌드위치,4,31200,Sunny,5.3,8.6,0
2025-01-24,바질 토마토,5,30000,Sunny,5.3,8.6,0
2025-01-24,올리브 치즈 치아바타,6,27000,Sunny,5.3,8.6,0
2025-01-24,몽블랑,5,25000,Sunny,5.3,8.6,0
2025-01-24,닭가슴살 포카치아,3,23400,Sunny,5.3,8.6,0
2025-01-24,무화과 크림치즈 사워도우,4,22400,Sunny,5.3,8.6,0
2025-01-24,미니페스츄리식빵,4,22000,Sunny,5.3,8.6,0
2025-01-24,아메리카노 ICE,5,20000,Sunny,5.3,8.6,0
2025-01-24,바닐라까눌레,7,18900,Sunny,5.3,8.6,0
2025-01-24,씨나핀,5,17500,Sunny,5.3,8.6,0
2025-01-24,대파 사워도우,3,17100,Sunny,5.3,8.6,0
2025-01-24,딸기 치아바타,3,16500,Sunny,5.3,8.6,0
2025-01-24,버섯리코타 포카치아,2,16000,Sunny,5.3,8.6,0
2025-01-24,앙버터,3,14400,Sunny,5.3,8.6,0
2025-01-24,크로와상,4,14000,Sunny,5.3,8.6,0
2025-01-24,뺑오쇼콜라,3,12600,Sunny,5.3,8.6,0
2025-01-24,솔티드초코휘낭시에,4,12000,Sunny,5.3,8.6,0
2025-01-24,치아바타,3,12000,Sunny,5.3,8.6,0
2025-01-24,팥밤 사워도우,2,11600,Sunny,5.3,8.6,0
2025-01-24,더블초코스콘,3,11400,Sunny,5.3,8.6,0
2025-01-24,바게트,2,8000,Sunny,5.3,8.6,0
2025-01-24,버섯크림치즈포카치아,1,8000,Sunny,5.3,8.6,0
2025-01-24,얼그레이스콘,2,7600,Sunny,5.3,8.6,0
2025-01-24,고메버터 스콘,2,7200,Sunny,5.3,8.6,0
2025-01-24,피칸카라멜휘낭시에,2,6000,Sunny,5.3,8.6,0
2025-01-24,호두 크랜베리 사워도우,1,5300,Sunny,5.3,8.6,0
